[e3] 
x-value,z-value,robots,orientation
-1.55111,2.03832,0,134.99, 
-1.54826,2.04116,0,134.99, 
-1.54542,2.044,0,134.99, 
-1.54258,2.04684,0,134.99, 
-1.53974,2.04969,0,134.99, 
-1.53689,2.05253,0,134.99, 
-1.53405,2.05537,0,134.99, 
-1.53121,2.05821,0,134.99, 
-1.52837,2.06105,0,134.99, 
-1.52552,2.06389,0,134.99, 
-1.52268,2.06673,0,134.99, 
-1.51984,2.06958,0,134.99, 
-1.517,2.07242,0,134.99, 
-1.51415,2.07526,0,134.99, 
-1.51131,2.0781,0,134.99, 
-1.50847,2.08094,0,134.99, 
-1.50562,2.08378,0,134.99, 
-1.50278,2.08662,0,134.99, 
-1.49994,2.08947,0,134.99, 
-1.4971,2.09231,0,134.99, 
-1.49425,2.09515,0,134.99, 
-1.49141,2.09799,0,134.99, 
-1.48857,2.10083,0,134.99, 
-1.48573,2.10367,0,134.99, 
-1.48288,2.10651,0,134.99, 
-1.48004,2.10936,0,134.98, 
-1.4772,2.1122,0,134.98, 
-1.47435,2.11504,0,134.98, 
-1.47151,2.11788,0,134.98, 
-1.46867,2.12072,0,134.98, 
-1.46583,2.12356,0,134.99, 
-1.46298,2.1264,0,134.99, 
-1.46014,2.12924,0,134.99, 
-1.4573,2.13209,0,134.99, 
-1.45446,2.13493,0,134.99, 
-1.45161,2.13777,0,134.99, 
-1.44877,2.14061,0,134.99, 
-1.44593,2.14345,0,134.99, 
-1.44309,2.14629,0,134.99, 
-1.44024,2.14913,0,134.99, 
-1.4374,2.15198,0,134.99, 
-1.43456,2.15482,0,134.99, 
-1.43171,2.15766,0,134.99, 
-1.42887,2.1605,0,134.99, 
-1.42603,2.16334,0,134.99, 
-1.42319,2.16618,0,134.99, 
-1.42034,2.16902,0,134.99, 
-1.4175,2.17187,0,134.99, 
-1.41466,2.17471,0,134.99, 
-1.41181,2.17755,0,134.99, 
-1.40897,2.18039,0,134.99, 
-1.40613,2.18323,0,134.99, 
-1.40329,2.18607,0,134.99, 
-1.40044,2.18891,0,134.99, 
-1.3976,2.19175,0,134.98, 
-1.39476,2.1946,0,134.98, 
-1.39192,2.19744,0,134.98, 
-1.38907,2.20028,0,134.98, 
-1.38623,2.20312,0,134.98, 
-1.38339,2.20596,0,134.98, 
