[e3] 
x-value,z-value,robots,orientation
-0.0461052,-0.965969,0,0.01, 
-0.0461047,-0.969988,0,0.01, 
-0.0461042,-0.974007,0,0.01, 
-0.0461037,-0.978026,0,0.01, 
-0.0461031,-0.982045,0,0.01, 
-0.0461025,-0.986064,0,0.01, 
-0.0461018,-0.990084,0,0.01, 
-0.0461011,-0.994103,0,0.01, 
-0.0461004,-0.998122,0,0.01, 
-0.0460997,-1.00214,0,0.01, 
-0.046099,-1.00616,0,0.01, 
-0.0460984,-1.01018,0,0.01, 
-0.0460977,-1.0142,0,0.01, 
-0.046097,-1.01822,0,0.01, 
-0.0460964,-1.02224,0,0.01, 
-0.0460957,-1.02626,0,0.01, 
-0.0460952,-1.03028,0,0.01, 
-0.0460946,-1.0343,0,0.01, 
-0.0460941,-1.03831,0,0.01, 
-0.0460937,-1.04233,0,0.01, 
-0.0460932,-1.04635,0,0.01, 
-0.0460929,-1.05037,0,0, 
-0.0460925,-1.05439,0,0, 
-0.0460922,-1.05841,0,0, 
-0.0460919,-1.06243,0,0, 
-0.0460915,-1.06645,0,0, 
-0.0460912,-1.07047,0,0, 
-0.0460909,-1.07449,0,0, 
-0.0460906,-1.07851,0,0, 
-0.0460902,-1.08253,0,0, 
-0.0460898,-1.08654,0,0.01, 
-0.0460894,-1.09056,0,0.01, 
-0.046089,-1.09458,0,0.01, 
-0.0460885,-1.0986,0,0.01, 
-0.046088,-1.10262,0,0.01, 
-0.0460874,-1.10664,0,0.01, 
-0.0460868,-1.11066,0,0.01, 
-0.0460861,-1.11468,0,0.01, 
-0.0460855,-1.1187,0,0.01, 
-0.0460848,-1.12272,0,0.01, 
-0.0460841,-1.12674,0,0.01, 
-0.0460834,-1.13076,0,0.01, 
-0.0460827,-1.13478,0,0.01, 
-0.046082,-1.13879,0,0.01, 
-0.0460813,-1.14281,0,0.01, 
-0.0460807,-1.14683,0,0.01, 
-0.0460801,-1.15085,0,0.01, 
-0.0460795,-1.15487,0,0.01, 
-0.0460789,-1.15889,0,0.01, 
-0.0460784,-1.16291,0,0.01, 
-0.0460779,-1.16693,0,0.01, 
-0.0460775,-1.17095,0,0.01, 
-0.0460771,-1.17497,0,0, 
-0.0460767,-1.17899,0,0, 
-0.0460764,-1.18301,0,0, 
-0.0460761,-1.18703,0,0, 
-0.0460758,-1.19104,0,0, 
-0.0460754,-1.19506,0,0, 
-0.0460751,-1.19908,0,0, 
-0.0460748,-1.2031,0,0, 
-0.0460744,-1.20712,0,0, 
-0.0460741,-1.21114,0,0.01, 
-0.0460737,-1.21516,0,0.01, 
-0.0460732,-1.21918,0,0.01, 
-0.0460728,-1.2232,0,0.01, 
-0.0460723,-1.22722,0,0.01, 
-0.0460717,-1.23124,0,0.01, 
-0.0460711,-1.23525,0,0.01, 
-0.0460705,-1.23927,0,0.01, 
-0.0460698,-1.24329,0,0.01, 
-0.0460692,-1.24731,0,0.01, 
-0.0460685,-1.25133,0,0.01, 
-0.0460678,-1.25535,0,0.01, 
-0.0460671,-1.25937,0,0.01, 
-0.0460664,-1.26339,0,0.01, 
-0.0460657,-1.26741,0,0.01, 
-0.046065,-1.27143,0,0.01, 
-0.0460644,-1.27545,0,0.01, 
-0.0460638,-1.27947,0,0.01, 
-0.0460632,-1.28349,0,0.01, 
-0.0460627,-1.28751,0,0.01, 
-0.0460622,-1.29152,0,0.01, 
-0.0460618,-1.29554,0,0.01, 
-0.0460614,-1.29956,0,0, 
-0.046061,-1.30358,0,0, 
-0.0460606,-1.3076,0,0, 
-0.0460603,-1.31162,0,0, 
-0.04606,-1.31564,0,0, 
-0.0460597,-1.31966,0,0, 
-0.0460594,-1.32368,0,0, 
